,title,type,link
3289,"The Touch of Your Lips / Love, Just Love",Single,https://rateyourmusic.com/release/single/mrs__jack_hylton_and_her_band/the_touch_of_your_lips___love__just_love/
3290,Waltzing the Blues / Tiger Rag,Single,https://rateyourmusic.com/release/single/benny-carter-and-his-swing-quartet/waltzing-the-blues-tiger-rag/
3291,Wah Hoo! / That Night of Love,Single,https://rateyourmusic.com/release/single/the_rhythm_rascals/wah_hoo____that_night_of_love/
3292,A Melody From the Sky / I Can't Believe What Happened to Me Last Night,Single,https://rateyourmusic.com/release/single/mrs-jack-hylton-and-her-band/a-melody-from-the-sky-i-cant-believe-what-happened-to-me-last-night/
3293,Is It True What They Say About Dixie? / Let's Talk About Love,Single,https://rateyourmusic.com/release/single/the_swing_rhythm_boys/is_it_true_what_they_say_about_dixie____lets_talk_about_love/
3294,You Can't Pull the Wool Over My Eyes / Maybe,Single,https://rateyourmusic.com/release/single/the_swing_rhythm_boys/you_cant_pull_the_wool_over_my_eyes___maybe/
3295,Too Good to Be True / Sugar Plum,Single,https://rateyourmusic.com/release/single/teddy-wilson-and-his-orchestra/too-good-to-be-true-sugar-plum/
3296,Avalon / Clouds,Single,https://rateyourmusic.com/release/single/stephane-grappelly-and-his-hot-four-with-django-reinhardt/avalon-clouds/
3297,Djangology / Ultra Fox,Single,https://rateyourmusic.com/release/single/stephane-grappelly-and-his-hot-four-with-django-reinhardt/djangology-ultra-fox/
3298,Somebody Stole My Gal / Some of These Days,Single,https://rateyourmusic.com/release/single/the_swing_rhythm_boys/somebody_stole_my_gal___some_of_these_days/
3299,Take My Heart / A Million Thoughts of You,Single,https://rateyourmusic.com/release/single/mrs-jack-hylton-and-her-band/take-my-heart-a-million-thoughts-of-you/
3300,Shoe-Shine Boy / I'll Keep Dreaming of You,Single,https://rateyourmusic.com/release/single/mrs__jack_hylton_and_her_band/shoe_shine_boy___ill_keep_dreaming_of_you/
3301,Good-Bye / Sandman,Single,https://rateyourmusic.com/release/single/benny-goodman-and-his-orch/good-bye-sandman/
3302,Lovely Lady / I'm Shooting High,Single,https://rateyourmusic.com/release/single/tommy-dorsey/lovely-lady-im-shooting-high/
3303,One Night in Monte Carlo / The Day I Let You Get Away,Single,https://rateyourmusic.com/release/single/tommy-dorsey-and-his-clambake-seven/one-night-in-monte-carlo-the-day-i-let-you-get-away/
3304,I'm Gettin' Sentimental Over You / I've Got a Note,Single,https://rateyourmusic.com/release/single/tommy-dorsey-and-his-orchestra/im-gettin-sentimental-over-you-ive-got-a-note/
3305,We Saw the Sea / If You Love Me,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-orchestra/we-saw-the-sea-if-you-love-me/
3306,Let's Face the Music and Dance / Let Yourself Go,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-orchestra/lets-face-the-music-and-dance-let-yourself-go/
3307,The Touch of Your Lips / Yours Truly Is Truly Yours,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-orchestra/the-touch-of-your-lips-yours-truly-is-truly-yours/
3308,It's You I'm Talkin' About / Will I Ever Know?,Single,https://rateyourmusic.com/release/single/tommy-dorsey-and-his-orchestra/its-you-im-talkin-about-will-i-ever-know/
3309,Rhythm Saved the World / At the Codfish Ball,Single,https://rateyourmusic.com/release/single/tommy-dorsey-and-his-clambake-seven/rhythm-saved-the-world-at-the-codfish-ball/
3310,Royal Garden Blues / Jada,Single,https://rateyourmusic.com/release/single/tommy-dorsey-and-his-orchestra/royal-garden-blues-jada/
3311,Where Is My Heart / Long Ago and Far Away,Single,https://rateyourmusic.com/release/single/tommy-dorsey-and-his-orchestra/where-is-my-heart-long-ago-and-far-away/
3312,Tiger Rag / Bluin' the Blues,Single,https://rateyourmusic.com/release/single/original-dixieland-jazz-band/tiger-rag-bluin-the-blues/
3313,Little Old Lady / Now,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-orchestra/little-old-lady-now/
3314,Solitude / March Winds and April Showers,Single,https://rateyourmusic.com/release/single/benny-goodman-and-his-modernists-harlem-hot-shots/solitude-march-winds-and-april-showers/
3315,The Music Goes 'Round and Around / There'll Be a Great Day in the Mornin'!,Single,https://rateyourmusic.com/release/single/frank-froeba-and-his-swing-band/the-music-goes-round-and-around-therell-be-a-great-day-in-the-mornin/
3316,Broken Dreams of You / Yes! Yes!,Single,https://rateyourmusic.com/release/single/mills_blue_rhythm_band/broken_dreams_of_you___yes__yes_/
3317,It Was a Sad Night in Harlem / Without a Shadow of a Doubt,Single,https://rateyourmusic.com/release/single/erskine-hawkins-and-his-bama-state-collegians/it-was-a-sad-night-in-harlem-without-a-shadow-of-a-doubt/
3318,Swingin' at Maida Vale / Nightfall,Single,https://rateyourmusic.com/release/single/benny-carter-and-his-orchestra/swingin-at-maida-vale-nightfall/
3319,The Foolish Things / Swingin' the Blues,Single,https://rateyourmusic.com/release/single/benny-carter-and-his-orchestra/the-foolish-things-swingin-the-blues/
3320,Christopher Columbus (A Rhythm Cocktail) / Harlem After Midnight,Single,https://rateyourmusic.com/release/single/joe-haymes-and-his-orchestra-blue-rhythm-band/christopher-columbus-a-rhythm-cocktail-harlem-after-midnight/
3321,Cross Patch / The Swing Waltz,Single,https://rateyourmusic.com/release/single/charlie-barnet/cross-patch-the-swing-waltz/
3322,Thanks a Million / Solitude,Single,https://rateyourmusic.com/release/single/louis-armstrong/thanks-a-million-solitude/
3323,Big Ben Blues / I've Got Two Lips,Single,https://rateyourmusic.com/release/single/benny-carter-and-his-orchestra/big-ben-blues-ive-got-two-lips/
3324,These 'n' That 'n' Those / Sugar Plum,Single,https://rateyourmusic.com/release/single/teddy-wilson-and-his-orchestra/these-n-that-n-those-sugar-plum/
3325,You Let Me Down / Spreadin' Rhythm Around,Single,https://rateyourmusic.com/release/single/teddy-wilson-and-his-orchestra/you-let-me-down-spreadin-rhythm-around/
3326,The Touch of Your Lips / Lost,Single,https://rateyourmusic.com/release/single/hal-kemp-and-his-orchestra/the-touch-of-your-lips-lost/
3327,Picture Me Without You / It All Begins and Ends With You,Single,https://rateyourmusic.com/release/single/red-norvo-and-his-orchestra/picture-me-without-you-it-all-begins-and-ends-with-you/
3328,A Porter's Love Song to a Chambermaid / I Know That You Know,Single,https://rateyourmusic.com/release/single/red-norvo-and-his-orchestra/a-porters-love-song-to-a-chambermaid-i-know-that-you-know/
3329,In the Chapel in the Moonlight / Never Should Have Told You,Single,https://rateyourmusic.com/release/single/nat-brandwynne-and-his-orchestra/in-the-chapel-in-the-moonlight-never-should-have-told-you/
3330,I Got Rhythm / Lady Be Good,Single,https://rateyourmusic.com/release/single/kenneth-red-norvo-and-his-swing-sextette/i-got-rhythm-lady-be-good/
3331,I Can't Get Started With You / I Can Pull a Rabbit Out of My Hat,Single,https://rateyourmusic.com/release/single/red-mckenzie-and-his-rhythm-kings/i-cant-get-started-with-you-i-can-pull-a-rabbit-out-of-my-hat/
3332,Stompin' at the Savoy / Swing Mr. Charlie,Single,https://rateyourmusic.com/release/single/judy-garland/stompin-at-the-savoy-swing-mr-charlie/
3333,Give Her a Pint (And She'll Tell It All) / Moten Swing,Single,https://rateyourmusic.com/release/single/andy-kirk-and-his-twelve-clouds-of-joy/give-her-a-pint-and-shell-tell-it-all-moten-swing/
3334,Everything's in Rhythm With My Heart / Say the Word and It's Yours,Single,https://rateyourmusic.com/release/single/jay-wilbur-and-his-band/everythings-in-rhythm-with-my-heart-say-the-word-and-its-yours/
3335,Honey-Coloured Moon / Music Hath Charms,Single,https://rateyourmusic.com/release/single/jay-wilbur-and-his-band/honey-coloured-moon-music-hath-charms/
3336,Covered Wagon Days / Everybody's Got to Wear a Smile,Single,https://rateyourmusic.com/release/single/jay-wilbur-and-his-band/covered-wagon-days-everybodys-got-to-wear-a-smile/
3337,I've Got a Feelin' You're Foolin' / Love Is Like a Cigarette,Single,https://rateyourmusic.com/release/single/casani-club-orchestra/ive-got-a-feelin-youre-foolin-love-is-like-a-cigarette/
3338,Thanks a Million / I'm Sitting High on the Hilltop,Single,https://rateyourmusic.com/release/single/casani_club_orchestra/thanks_a_million___im_sitting_high_on_the_hilltop/
3339,The Darling of the Guards / Lights Out,Single,https://rateyourmusic.com/release/single/jack_payne_and_his_band/the_darling_of_the_guards___lights_out/
3340,The Broken Record / My Shadow's Where My Sweetheart Used to Be,Single,https://rateyourmusic.com/release/single/jack_payne_and_his_band/the_broken_record___my_shadows_where_my_sweetheart_used_to_be/
3341,Sympathy / Old Ship o' Mine,Single,https://rateyourmusic.com/release/single/casani-club-orchestra/sympathy-old-ship-o-mine/
3342,Love Is a Dancing Thing / Moon Over Miami,Single,https://rateyourmusic.com/release/single/casani-club-orchestra/love-is-a-dancing-thing-moon-over-miami/
3343,White Cliffs of Dover / Moon for Sale,Single,https://rateyourmusic.com/release/single/casani-club-orchestra/white-cliffs-of-dover-moon-for-sale/
3344,With All My Heart  /  When April Comes Again,Single,https://rateyourmusic.com/release/single/jack_payne_and_his_band/with_all_my_heart_____when_april_comes_again/
3345,Swing / You Were There,Single,https://rateyourmusic.com/release/single/jay_wilbur_and_his_band/swing___you_were_there/
3346,Eeny Meeny Miney Mo / Woe Is Me,Single,https://rateyourmusic.com/release/single/sid_phillips_and_his_rhythm/eeny_meeny_miney_mo___woe_is_me/
3347,Alone / The Star and the Rose,Single,https://rateyourmusic.com/release/single/jack_payne_and_his_band/alone___the_star_and_the_rose/
3348,"Where There's You, There's Me / Rhythm of the Sea",Single,https://rateyourmusic.com/release/single/jack_payne_and_his_band/where_theres_you__theres_me___rhythm_of_the_sea/
3349,Let's Face the Music and Dance / I'm Putting All My Eggs in One Basket,Single,https://rateyourmusic.com/release/single/casani_club_orchestra/lets_face_the_music_and_dance___im_putting_all_my_eggs_in_one_basket/
3350,Life Begins When You're in Love / The Feller That Played the Pianner,Single,https://rateyourmusic.com/release/single/casani_club_orchestra/life_begins_when_youre_in_love___the_feller_that_played_the_pianner/
3351,If I Should Lose You / West Wind,Single,https://rateyourmusic.com/release/single/jay-wilbur-and-his-band/if-i-should-lose-you-west-wind/
3352,Heart of Gold / It's Raining in California,Single,https://rateyourmusic.com/release/single/casani-club-orchestra/heart-of-gold-its-raining-in-california/
3353,She Came From Alsace Lorraine / Don't Save Your Smiles,Single,https://rateyourmusic.com/release/single/primo-scalas-accordeon-band/she-came-from-alsace-lorraine-dont-save-your-smiles/
3354,A Melody From the Sky / Robins and Roses,Single,https://rateyourmusic.com/release/single/casani-club-orchestra/a-melody-from-the-sky-robins-and-roses/
3355,I Nearly Let Love Go Slipping Through My Fingers / Got to Dance My Way to Heaven,Single,https://rateyourmusic.com/release/single/jay_wilbur_and_his_band/i_nearly_let_love_go_slipping_through_my_fingers___got_to_dance_my_way_to_heaven/
3356,Would You? / A Pretty Girl Is Like a Melody,Single,https://rateyourmusic.com/release/single/casani-club-orchestra/would-you-a-pretty-girl-is-like-a-melody/
3357,Cuban Pete / Popcorn,Single,https://rateyourmusic.com/release/single/jay_wilbur_and_his_band/cuban_pete___popcorn/
3358,There's a New World / Free,Single,https://rateyourmusic.com/release/single/jack_payne_and_his_band/theres_a_new_world___free/
3359,A Star Fell Out of Heaven / You Gotta Know How to Dance,Single,https://rateyourmusic.com/release/single/casani-club-orchestra/a-star-fell-out-of-heaven-you-gotta-know-how-to-dance/
3360,Until To-Morrow / Crying My Heart Out for You,Single,https://rateyourmusic.com/release/single/casani-club-orchestra/until-to-morrow-crying-my-heart-out-for-you/
3361,Sweet Sue - Just You / My Sweetie Went Away,Single,https://rateyourmusic.com/release/single/sid_phillips_and_his_rhythm/sweet_sue___just_you___my_sweetie_went_away/
3362,"""It's Love Again"" - Film Selection",Single,https://rateyourmusic.com/release/single/casani_club_orchestra/its_love_again___film_selection/
3363,The One Rose / I Heard a Song in a Taxi,Single,https://rateyourmusic.com/release/single/jay-wilbur-and-his-band/the-one-rose-i-heard-a-song-in-a-taxi/
3364,Organ Grinder's Swing / The Juba,Single,https://rateyourmusic.com/release/single/jack-payne-and-his-band/organ-grinders-swing-the-juba/
3365,Did Your Mother Come From Ireland? / Good Evening! Pretty Lady!,Single,https://rateyourmusic.com/release/single/casani_club_orchestra/did_your_mother_come_from_ireland____good_evening__pretty_lady_/
3366,I'm in a Dancing Mood / I Breathe on Windows,Single,https://rateyourmusic.com/release/single/casani_club_orchestra/im_in_a_dancing_mood___i_breathe_on_windows/
3367,Serenade in the Night / When the Poppies Bloom Again,Single,https://rateyourmusic.com/release/single/primo_scalas_accordeon_band/serenade_in_the_night___when_the_poppies_bloom_again/
3368,Until Today / Bye Bye Baby,Single,https://rateyourmusic.com/release/single/ted_weems/until_today___bye_bye_baby/
3369,No Regrets / You're Not the Kind,Single,https://rateyourmusic.com/release/single/frances-faye/no-regrets-youre-not-the-kind/
3370,Five Piece Band / Fooled by the Moon,Single,https://rateyourmusic.com/release/single/ted-weems/five-piece-band-fooled-by-the-moon/
3371,I've Got You Under My Skin / Rap Tap on Wood,Single,https://rateyourmusic.com/release/single/frances-langford/ive-got-you-under-my-skin-rap-tap-on-wood/
3372,Easy to Love / Swingin' the Jinx Away,Single,https://rateyourmusic.com/release/single/frances-langford-with-jimmy-dorsey-and-his-orchestra/easy-to-love-swingin-the-jinx-away/
3373,Swing / Hypnotised,Single,https://rateyourmusic.com/release/single/jack_hylton/swing___hypnotised/
3374,After You've Gone / Oriental Shuffle,Single,https://rateyourmusic.com/release/single/django-reinhardt/after-youve-gone-oriental-shuffle/
3375,Whispering (Part 1 & 2),Single,https://rateyourmusic.com/release/single/roy-fox-and-his-orchestra/whispering-part-1-and-2/
3376,Love Is a Dancing Thing / Dangerous You,Single,https://rateyourmusic.com/release/single/roy-fox-and-his-orchestra/love-is-a-dancing-thing-dangerous-you/
3377,Bird on the Wing / Riding Down the Sunset Trail,Single,https://rateyourmusic.com/release/single/roy-fox-and-his-orchestra/bird-on-the-wing-riding-down-the-sunset-trail/
3378,A Beautiful Lady in Blue / Moon for Sale,Single,https://rateyourmusic.com/release/single/roy-fox-and-his-orchestra/a-beautiful-lady-in-blue-moon-for-sale/
3379,She Shall Have Music / Do the Runaround,Single,https://rateyourmusic.com/release/single/jack-hyltons-orchestra/she-shall-have-music-do-the-runaround/
3380,My First Thrill / May All Your Troubles Be Little Ones,Single,https://rateyourmusic.com/release/single/jack_hyltons_orchestra/my_first_thrill___may_all_your_troubles_be_little_ones/
3381,Sailing Along on a Carpet of Clouds / Moanin' Minnie,Single,https://rateyourmusic.com/release/single/jack_hyltons_orchestra/sailing_along_on_a_carpet_of_clouds___moanin_minnie/
3382,Life Begins When You're in Love / I Feel Like a Feather in the Breeze,Single,https://rateyourmusic.com/release/single/roy-fox-and-his-orchestra/life-begins-when-youre-in-love-i-feel-like-a-feather-in-the-breeze/
3383,Saddle Your Blues to a Wild Mustang / Please Believe Me,Single,https://rateyourmusic.com/release/single/roy-fox-and-his-orchestra/saddle-your-blues-to-a-wild-mustang-please-believe-me/
3384,You Have That Extra Something / And So to Bed,Single,https://rateyourmusic.com/release/single/jack-jackson-and-his-orchestra/you-have-that-extra-something-and-so-to-bed/
3385,The Touch of Your Lips / These Foolish Things,Single,https://rateyourmusic.com/release/single/roy-fox-and-his-orchestra/the-touch-of-your-lips-these-foolish-things/
3386,Counting Crotchets in My Sleep / A Little Rendezvous in Honolulu,Single,https://rateyourmusic.com/release/single/joe-loss-and-his-orchestra/counting-crotchets-in-my-sleep-a-little-rendezvous-in-honolulu/
3387,It's Been So Long / Rise 'n' Shine,Single,https://rateyourmusic.com/release/single/roy-fox-and-his-orchestra/its-been-so-long-rise-n-shine/
3388,Got to Dance My Way to Heaven / The Scene Changes,Single,https://rateyourmusic.com/release/single/joe-loss/got-to-dance-my-way-to-heaven-the-scene-changes/
3389,Empty Saddles / Big Chief de Soto,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-orchestra/empty-saddles-big-chief-de-soto/
3390,Free / The Fleet's in Port Again,Single,https://rateyourmusic.com/release/single/jack-hylton-and-his-orchestra/free-the-fleets-in-port-again/
3391,Everybody Dance / Crying My Heart Out for You,Single,https://rateyourmusic.com/release/single/joe-loss-and-his-orchestra/everybody-dance-crying-my-heart-out-for-you/
3392,Until Tomorrow / There's a New World,Single,https://rateyourmusic.com/release/single/joe-loss-and-his-orchestra/until-tomorrow-theres-a-new-world/
3393,I Want the Whole World to Love You / I Breathe on Windows,Single,https://rateyourmusic.com/release/single/joe-loss-and-his-orchestra/i-want-the-whole-world-to-love-you-i-breathe-on-windows/
3394,I'm in a Dancing Mood / Just Say Aloha,Single,https://rateyourmusic.com/release/single/jack_hylton_and_his_orchestra/im_in_a_dancing_mood___just_say_aloha/
3395,I've Got You Under My Skin / Easy to Love,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-orchestra/ive-got-you-under-my-skin-easy-to-love/
3396,Crazy With Love / Magnolias in the Moonlight,Single,https://rateyourmusic.com/release/single/roy-fox-and-his-orchestra/crazy-with-love-magnolias-in-the-moonlight/
3397,Ray Noble Medley,Single,https://rateyourmusic.com/release/single/ray-noble-and-his-london-orchestra/ray-noble-medley/
3398,Someone Stole Gabriel's Horn / Ol' Man River,Single,https://rateyourmusic.com/release/single/nat_gonella/someone_stole_gabriels_horn___ol_man_river/
3399,Gypsy Violin / I'd Rather Listen to Your Eyes,Single,https://rateyourmusic.com/release/single/maurice-winnick-and-his-orchestra/gypsy-violin-id-rather-listen-to-your-eyes/
3400,The Simple Things in Life / Love Is a Dancing Thing,Single,https://rateyourmusic.com/release/single/maurice_winnick_and_his_orchestra/the_simple_things_in_life___love_is_a_dancing_thing/
3401,Sweet Music Man / The Music Goes 'Round and Around,Single,https://rateyourmusic.com/release/single/nat-gonella-and-his-georgians/sweet-music-man-the-music-goes-round-and-around/
3402,Alone / The Sunset Trail,Single,https://rateyourmusic.com/release/single/maurice_winnick_and_his_orchestra/alone___the_sunset_trail/
3403,Indian Love Call / Rose Marie,Single,https://rateyourmusic.com/release/single/maurice_winnick_and_his_orchestra/indian_love_call___rose_marie/
3404,Goody-Goody / Diddle-Dum-Dee,Single,https://rateyourmusic.com/release/single/harry-roy-and-his-orchestra/goody-goody-diddle-dum-dee/
3405,Poor Little Angeline / Please Believe Me,Single,https://rateyourmusic.com/release/single/maurice_winnick_and_his_orchestra/poor_little_angeline___please_believe_me/
3406,The Man From the South / Way Down Yonder in New Orleans,Single,https://rateyourmusic.com/release/single/nat-gonella-and-his-georgians/the-man-from-the-south-way-down-yonder-in-new-orleans/
3407,On the Beach at Bali-Bali / At the Café Continental,Single,https://rateyourmusic.com/release/single/maurice_winnick_and_his_orchestra/on_the_beach_at_bali_bali___at_the_cafe_continental/
3408,A Pretty Girl Is Like a Melody / You,Single,https://rateyourmusic.com/release/single/maurice-winnick-and-his-orchestra/a-pretty-girl-is-like-a-melody-you/
3409,Laughing Irish Eyes / Your Heart and Mine,Single,https://rateyourmusic.com/release/single/maurice-winnick-and-his-orchestra/laughing-irish-eyes-your-heart-and-mine/
3410,A Star Fell Out of Heaven / Did I Remember?,Single,https://rateyourmusic.com/release/single/maurice_winnick_and_his_orchestra/a_star_fell_out_of_heaven___did_i_remember_/
3411,Drummer Goes to Town / The Japanese Sandman,Single,https://rateyourmusic.com/release/single/joe_daniels_and_his_hot_shots/drummer_goes_to_town___the_japanese_sandman/
3412,"Until the Real Thing Comes Along / High Hat, Trumpet and Rhythm",Single,https://rateyourmusic.com/release/single/valaida/until-the-real-thing-comes-along-high-hat-trumpet-and-rhythm/
3413,I Want a Lot of Love / I Must Have That Man,Single,https://rateyourmusic.com/release/single/valaida/i-want-a-lot-of-love-i-must-have-that-man/
3414,St. Louis Blues / China Boy,Single,https://rateyourmusic.com/release/single/stephane-grappelli/st-louis-blues-china-boy/
3415,The Darktown Strutters Ball / Everybody Loves My Baby,Single,https://rateyourmusic.com/release/single/brian-lawrance-and-his-lansdowne-house-sextet/the-darktown-strutters-ball-everybody-loves-my-baby/
3416,I'll Step Out of the Picture / Whotcha Gotcha Trombone For?,Single,https://rateyourmusic.com/release/single/ambrose-and-his-orchestra/ill-step-out-of-the-picture-whotcha-gotcha-trombone-for/
3417,"Sing, Baby, Sing / Bye Bye Baby",Single,https://rateyourmusic.com/release/single/harry-roy-and-his-orchestra/sing-baby-sing-bye-bye-baby/
3418,Life Begins When You're in Love / Woe Is Me,Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/life_begins_when_youre_in_love___woe_is_me/
3419,The Glory of Love / A Gentleman's Gentleman,Single,https://rateyourmusic.com/release/single/lew_stone_and_his_band/the_glory_of_love___a_gentlemans_gentleman/
3420,Alexander's Ragtime Band / Broken Doll,Single,https://rateyourmusic.com/release/single/brian-lawrance-and-the-lansdowne-house-sextet/alexanders-ragtime-band-broken-doll/
3421,"I'm All In / Lost My Rhythm, Lost My Music, Lost My Man",Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/im_all_in___lost_my_rhythm__lost_my_music__lost_my_man/
3422,Paul Jones,Single,https://rateyourmusic.com/release/single/victor_silvester_and_his_ballroom_orchestra/paul_jones/
3423,How Many Times / Frankie and Johnnie,Single,https://rateyourmusic.com/release/single/tiny-winters-and-his-bogey-seven/how-many-times-frankie-and-johnnie/
3424,There's a New World / O.K. for Sound,Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/theres_a_new_world___o_k__for_sound/
3425,You Let Me Down / Dixie Lee,Single,https://rateyourmusic.com/release/single/valaida/you-let-me-down-dixie-lee/
3426,Everybody Dance / On the Beach at Bali-Bali,Single,https://rateyourmusic.com/release/single/jack-harris-and-his-band/everybody-dance-on-the-beach-at-bali-bali/
3427,Tormented / My Sweetie Went Away,Single,https://rateyourmusic.com/release/single/brian-lawrance-and-his-lansdowne-house-sextet/tormented-my-sweetie-went-away/
3428,A Star Fell Out of Heaven / Until the Real Thing Comes Along,Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/a_star_fell_out_of_heaven___until_the_real_thing_comes_along/
3429,Harry Roy Stage Show,Single,https://rateyourmusic.com/release/single/harry-roy-and-his-orchestra/harry-roy-stage-show/
3430,Serenade in the Night / When the Poppies Bloom Again,Single,https://rateyourmusic.com/release/single/ambrose-and-his-orchestra/serenade-in-the-night-when-the-poppies-bloom-again/
3431,Peter's Pop Keeps a Lollipop Shop / Music in May,Single,https://rateyourmusic.com/release/single/ambrose-and-his-orchestra/peters-pop-keeps-a-lollipop-shop-music-in-may/
3432,A Fine Romance / The Way You Look Tonight,Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/a_fine_romance___the_way_you_look_tonight/
3433,Pick Yourself Up / Unbelievable,Single,https://rateyourmusic.com/release/single/lew_stone_and_his_band/pick_yourself_up___unbelievable/
3434,Tiger Rag / St. Louis Blues,Single,https://rateyourmusic.com/release/single/jimmy-dorsey/tiger-rag-st-louis-blues/
3435,"Bye, Bye, Baby / Until Today",Single,https://rateyourmusic.com/release/single/ambrose_and_his_orchestra/bye__bye__baby___until_today/
3436,Red Roofs of Brittany / Serenade in the Night,Single,https://rateyourmusic.com/release/single/geraldo_and_his_gaucho_tango_orchestra/red_roofs_of_brittany___serenade_in_the_night/
3437,You're Not the Kind / Mean to Me,Single,https://rateyourmusic.com/release/single/valaida/youre-not-the-kind-mean-to-me/
3438,Take Care of You for Me / Lovable and Sweet,Single,https://rateyourmusic.com/release/single/valaida/take-care-of-you-for-me-lovable-and-sweet/
3439,Gypsy Violin / Caramba (Street in Havana),Single,https://rateyourmusic.com/release/single/mantovani-and-his-tipica-orchestra/gypsy-violin-caramba-street-in-havana/
3440,Love Is a Dancing Thing / Got a Bran' New Suit,Single,https://rateyourmusic.com/release/single/the-b_b_c-dance-orchestra/love-is-a-dancing-thing-got-a-bran-new-suit/
3441,"You Were There / Play, Orchestra Play",Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-the-savoy-hotel-orpheans/you-were-there-play-orchestra-play/
3442,I Feel Like a Feather in the Breeze / Life Begins When You're in Love,Single,https://rateyourmusic.com/release/single/the-b_b_c-dance-orchestra/i-feel-like-a-feather-in-the-breeze-life-begins-when-youre-in-love/
3443,"Thank You, Mister Bach / Song Without Words",Single,https://rateyourmusic.com/release/single/the-b_b_c-dance-orchestra/thank-you-mister-bach-song-without-words/
3444,The Charm School - Selection / To Beat the Band - Selection,Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-his-boy-friends/the-charm-school-selection-to-beat-the-band-selection/
3445,But Where Are You? / Let's Face the Music and Dance,Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-the-savoy-hotel-orpheans/but-where-are-you-lets-face-the-music-and-dance/
3446,We Saw the Sea / I'm Putting All My Eggs in One Basket,Single,https://rateyourmusic.com/release/single/the-b_b_c-dance-orchestra/we-saw-the-sea-im-putting-all-my-eggs-in-one-basket/
3447,These Foolish Things / I'm Building Up to an Awful Let-Down,Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-the-savoy-hotel-orpheans/these-foolish-things-im-building-up-to-an-awful-let-down/
3448,Leave It to Love / Rise 'n Shine,Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-the-savoy-hotel-orpheans/leave-it-to-love-rise-n-shine/
3449,Lost / The Juba,Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-the-savoy-hotel-orpheans/lost-the-juba/
3450,Havana Heaven / Cuban Pete,Single,https://rateyourmusic.com/release/single/mantovani-and-his-tipica-orchestra/havana-heaven-cuban-pete/
3451,Dere's Jazz in Dem Dere Horns / Rockin' Chair,Single,https://rateyourmusic.com/release/single/scott_wood_and_his_six_swingers/deres_jazz_in_dem_dere_horns___rockin_chair/
3452,You / You Never Looked So Beautiful,Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-his-boy-friends/you-you-never-looked-so-beautiful/
3453,Is It True What They Say About Dixie? / You Gotta Know How to Dance,Single,https://rateyourmusic.com/release/single/scott_wood_and_his_six_swingers/is_it_true_what_they_say_about_dixie____you_gotta_know_how_to_dance/
3454,You Can't Pull the Wool Over My Eyes / It's Been So Long,Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-the-savoy-hotel-orpheans/you-cant-pull-the-wool-over-my-eyes-its-been-so-long/
3455,Robins and Roses / I Don't Want to Make History (I Just Want to Make Love),Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-the-savoy-hotel-orpheans/robins-and-roses-i-dont-want-to-make-history-i-just-want-to-make-love/
3456,At the Café Continental / I Have Lost My Heart in Budapest,Single,https://rateyourmusic.com/release/single/mantovani-and-his-tipica-orchestra/at-the-cafe-continental-i-have-lost-my-heart-in-budapest/
3457,There Isn't Any Limit to My Love / This'll Make You Whistle,Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-the-savoy-hotel-orpheans/there-isnt-any-limit-to-my-love-thisll-make-you-whistle/
3458,You're Not the Kind / Take My Heart,Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-the-savoy-hotel-orpheans/youre-not-the-kind-take-my-heart/
3459,The Dance Goes On / Did I Remember?,Single,https://rateyourmusic.com/release/single/mantovani-and-his-tipica-orchestra/the-dance-goes-on-did-i-remember/
3460,Never Gonna Dance / The Way You Look Tonight,Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-the-savoy-hotel-orpheans/never-gonna-dance-the-way-you-look-tonight/
3461,When Did You Leave Heaven? / No Regrets,Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-the-savoy-hotel-orpheans/when-did-you-leave-heaven-no-regrets/
3462,Miracles Sometimes Happen / Midnight Blue,Single,https://rateyourmusic.com/release/single/carroll-gibbons-and-the-savoy-hotel-orpheans/miracles-sometimes-happen-midnight-blue/
