,Unnamed: 0,title,link,0
1076,1076,X-Dreams,https://rateyourmusic.com/release/album/annette-peacock/x-dreams/,
1077,1077,Min Bul,https://rateyourmusic.com/release/album/min-bul/min-bul/,
1078,1078,Rhythm of Life,https://rateyourmusic.com/release/album/james-mason/rhythm-of-life/,
1079,1079,Super-Sonic Jazz,https://rateyourmusic.com/release/album/sun-ra-and-his-arkestra/super-sonic-jazz/,
1080,1080,Spirits,https://rateyourmusic.com/release/album/albert-ayler/spirits/,
1081,1081,Blue Light 'Til Dawn,https://rateyourmusic.com/release/album/cassandra-wilson/blue-light-til-dawn/,
1082,1082,Anita Sings the Most,https://rateyourmusic.com/release/album/anita-oday/anita-sings-the-most-1/,
1083,1083,New Moon Daughter,https://rateyourmusic.com/release/album/cassandra-wilson/new-moon-daughter/,
1084,1084,IV,https://rateyourmusic.com/release/album/badbadnotgood/iv/,
1085,1085,Heaven and Earth,https://rateyourmusic.com/release/album/kamasi-washington/heaven-and-earth/,
1086,1086,Come Dance With Me!,https://rateyourmusic.com/release/album/frank-sinatra/come-dance-with-me/,
1087,1087,We Are Sent Here by History,https://rateyourmusic.com/release/album/shabaka-and-the-ancestors/we-are-sent-here-by-history/,
1088,1088,Secret Story,https://rateyourmusic.com/release/album/pat-metheny/secret-story/,
1089,1089,Inception,https://rateyourmusic.com/release/album/mccoy-tyner-trio/inception/,
1090,1090,Perennial Favorites,https://rateyourmusic.com/release/album/squirrel-nut-zippers/perennial-favorites/,
1091,1091,Krupa and Rich,https://rateyourmusic.com/release/album/gene-krupa-and-buddy-rich/krupa-and-rich/,
1092,1092,Osibisa,https://rateyourmusic.com/release/album/osibisa/osibisa/,
1093,1093,Fontessa,https://rateyourmusic.com/release/album/the-modern-jazz-quartet/fontessa/,
1094,1094,The Gift,https://rateyourmusic.com/release/album/john-zorn/the-gift/,
1095,1095,Et Cetera,https://rateyourmusic.com/release/album/et-cetera/et-cetera/,
1096,1096,Esperanza,https://rateyourmusic.com/release/album/esperanza-spalding/esperanza/,
1097,1097,Ornette on Tenor,https://rateyourmusic.com/release/album/ornette-coleman/ornette-on-tenor-1/,
1098,1098,Super Nova,https://rateyourmusic.com/release/album/wayne-shorter/super-nova/,
1099,1099,Mingus Moves,https://rateyourmusic.com/release/album/charles-mingus/mingus-moves/,
1100,1100,Le Cri du Caire,https://rateyourmusic.com/release/album/le-cri-du-caire/le-cri-du-caire/,
1101,1101,O que meus calos dizem sobre mim,https://rateyourmusic.com/release/album/alaide-costa/o-que-meus-calos-dizem-sobre-mim/,
1102,1102,Journey to Love,https://rateyourmusic.com/release/album/stanley-clarke/journey-to-love-2/,
1103,1103,Uninvisible,https://rateyourmusic.com/release/album/medeski-martin-and-wood/uninvisible/,
1104,1104,Newport Rebels,https://rateyourmusic.com/release/album/charles-mingus-max-roach-eric-dolphy-roy-eldridge-jo-jones/newport-rebels/,
1105,1105,Echoes,https://rateyourmusic.com/release/album/fire-orchestra/echoes/,
1106,1106,"""The Night of the Purple Moon""",https://rateyourmusic.com/release/album/sun-ra-and-his-intergalactic-infinity-arkestra/the-night-of-the-purple-moon/,
1107,1107,Secrets,https://rateyourmusic.com/release/album/allan-holdsworth/secrets/,
1108,1108,Odyssey,https://rateyourmusic.com/release/album/james-blood-ulmer/odyssey/,
1109,1109,Moondog,https://rateyourmusic.com/release/album/moondog/moondog/,
1110,1110,Breezin',https://rateyourmusic.com/release/album/george-benson/breezin/,
1111,1111,Borboletta,https://rateyourmusic.com/release/album/santana/borboletta/,
1112,1112,Welcome,https://rateyourmusic.com/release/album/santana/welcome/,
1113,1113,City of Glass,https://rateyourmusic.com/release/album/stan-kenton/city-of-glass/,
1114,1114,Soultrane,https://rateyourmusic.com/release/album/john-coltrane/soultrane/,
1115,1115,Gazeuse!,https://rateyourmusic.com/release/album/gong/gazeuse/,
1116,1116,Soul Makossa,https://rateyourmusic.com/release/album/lafayette-afro-rock-band/soul-makossa/,
1117,1117,Disappeared,https://rateyourmusic.com/release/album/spring-heel-jack/disappeared/,
1118,1118,Shaman!,https://rateyourmusic.com/release/album/idris-ackamoor-☥-the-pyramids/shaman/,
1119,1119,Word of Mouth,https://rateyourmusic.com/release/album/jaco-pastorius/word-of-mouth/,
1120,1120,The Unique,https://rateyourmusic.com/release/album/thelonious-monk/the-unique/,
1121,1121,Here Be Dragons,https://rateyourmusic.com/release/album/the-kilimanjaro-darkjazz-ensemble/here-be-dragons/,
1122,1122,Coin Coin Chapter Two: Mississippi Moonchile,https://rateyourmusic.com/release/album/matana-roberts/coin-coin-chapter-two-mississippi-moonchile/,
1123,1123,The Apocalypse Inside of an Orange,https://rateyourmusic.com/release/album/omar-rodriguez-lopez-quintet/the-apocalypse-inside-of-an-orange/,
1124,1124,"Good Dog, Happy Man",https://rateyourmusic.com/release/album/bill-frisell/good-dog-happy-man/,
1125,1125,Guts of a Virgin,https://rateyourmusic.com/release/album/painkiller/guts-of-a-virgin/,
1126,1126,Bom mesmo é estar debaixo d'água,https://rateyourmusic.com/release/album/luedji-luna/bom-mesmo-e-estar-debaixo-dagua/,
1127,1127,Pre-Bird,https://rateyourmusic.com/release/album/charlie-mingus/pre-bird/,
1128,1128,We Travel the Spaceways,https://rateyourmusic.com/release/album/sun-ra-and-his-myth-science-arkestra/we-travel-the-spaceways/,
1129,1129,The Art of the Improvisers,https://rateyourmusic.com/release/album/ornette-coleman/the-art-of-the-improvisers/,
1130,1130,Z=7L,https://rateyourmusic.com/release/album/zao/z_7l/,
1131,1131,Eternity,https://rateyourmusic.com/release/album/alice-coltrane/eternity/,
1132,1132,In the Mouth - A Hand,https://rateyourmusic.com/release/album/fire-with-oren-ambarchi/in-the-mouth-a-hand/,
1133,1133,Vol. 2,https://rateyourmusic.com/release/album/cortex/vol-2/,
1134,1134,Stepping Into Tomorrow,https://rateyourmusic.com/release/album/donald-byrd/stepping-into-tomorrow/,
1135,1135,Tales of Captain Black,https://rateyourmusic.com/release/album/james-blood/tales-of-captain-black/,
1136,1136,Air Lore,https://rateyourmusic.com/release/album/air_f1/air_lore/,
1137,1137,Cosmic Music,https://rateyourmusic.com/release/album/john-coltrane-alice-coltrane/cosmic-music/,
1138,1138,Amaryllis,https://rateyourmusic.com/release/album/mary-halvorson/amaryllis/,
1139,1139,Black Codes (From the Underground),https://rateyourmusic.com/release/album/wynton-marsalis/black-codes-from-the-underground/,
1140,1140,No Problem,https://rateyourmusic.com/release/album/chet-baker-quartet/no-problem/,
1141,1141,Hello Kittie's Spank,https://rateyourmusic.com/release/album/leftyfish/hello-kitties-spank/,
1142,1142,Modern Pentathlon,https://rateyourmusic.com/release/album/laboratorium/modern-pentathlon/,
1143,1143,Three,https://rateyourmusic.com/release/album/the-necks/three/,
1144,1144,Far From Over,https://rateyourmusic.com/release/album/vijay-iyer-sextet/far-from-over/,
1145,1145,MITH,https://rateyourmusic.com/release/album/lonnie-holley/mith/,
1146,1146,New York N.Y.,https://rateyourmusic.com/release/album/george-russell-and-his-orchestra/new-york-n_y/,
1147,1147,Back at the Chicken Shack,https://rateyourmusic.com/release/album/the-incredible-jimmy-smith/back-at-the-chicken-shack/,
1148,1148,Burn,https://rateyourmusic.com/release/album/sons-of-kemet/burn/,
1149,1149,80 / 81,https://rateyourmusic.com/release/album/pat-metheny/80-81/,
1150,1150,Psicomagia,https://rateyourmusic.com/release/album/psicomagia/psicomagia/,
1151,1151,Hyper-Dimensional Expansion Beam,https://rateyourmusic.com/release/album/the-comet-is-coming/hyper-dimensional-expansion-beam/,
1152,1152,London Brew,https://rateyourmusic.com/release/album/london-brew/london-brew/,
1153,1153,Home Is Where the Music Is,https://rateyourmusic.com/release/album/hugh-masekela/home-is-where-the-music-is/,
1154,1154,Source,https://rateyourmusic.com/release/album/nubya-garcia/source/,
1155,1155,The Call Within,https://rateyourmusic.com/release/album/tigran-hamasyan/the-call-within/,
1156,1156,Pyramid,https://rateyourmusic.com/release/album/the-modern-jazz-quartet/pyramid/,
1157,1157,Thimar,https://rateyourmusic.com/release/album/anouar-brahem-john-surman-dave-holland/thimar/,
1158,1158,Both Sides Now,https://rateyourmusic.com/release/album/joni-mitchell/both-sides-now/,
1159,1159,Happenings,https://rateyourmusic.com/release/album/bobby-hutcherson/happenings/,
1160,1160,The Imagined Savior Is Far Easier to Paint,https://rateyourmusic.com/release/album/ambrose-akinmusire/the-imagined-savior-is-far-easier-to-paint/,
1161,1161,Awase,https://rateyourmusic.com/release/album/nik-bartschs-ronin/awase/,
1162,1162,Mystical Adventures,https://rateyourmusic.com/release/album/jean-luc-ponty/mystical-adventures/,
1163,1163,Tourist in Paradise,https://rateyourmusic.com/release/album/the-rippingtons/tourist-in-paradise/,
1164,1164,New Chautauqua,https://rateyourmusic.com/release/album/pat-metheny/new-chautauqua/,
1165,1165,Dimensional Stardust,https://rateyourmusic.com/release/album/rob-mazurek-exploding-star-orchestra/dimensional-stardust/,
1166,1166,Ella Sings Gershwin,https://rateyourmusic.com/release/album/ella-fitzgerald/ella-sings-gershwin-1/,
1167,1167,Dança das cabeças,https://rateyourmusic.com/release/album/egberto-gismonti/danca-das-cabecas/,
1168,1168,Open the Gates,https://rateyourmusic.com/release/album/irreversible-entanglements/open-the-gates/,
1169,1169,A Fireside Chat With Lucifer,https://rateyourmusic.com/release/album/sun-ra/a-fireside-chat-with-lucifer/,
1170,1170,Into Somethin',https://rateyourmusic.com/release/album/larry-young/into-somethin-4/,
1171,1171,Sélébéyone,https://rateyourmusic.com/release/album/steve-lehman-selebeyone/selebeyone/,
1172,1172,Another Mind,https://rateyourmusic.com/release/album/hiromi/another-mind/,
1173,1173,Unsubscribe,https://rateyourmusic.com/release/album/niechec/unsubscribe/,
1174,1174,Last Night the Moon Came Dropping Its Clothes in the Street,https://rateyourmusic.com/release/album/jon-hassell/last-night-the-moon-came-dropping-its-clothes-in-the-street/,
1175,1175,Monument,https://rateyourmusic.com/release/album/portico-quartet/monument/,
1176,1176,1+3+1,https://rateyourmusic.com/release/album/triosk-meets-jan-jelinek/1_3_1/,
1177,1177,Crystal Silence,https://rateyourmusic.com/release/album/gary-burton-chick-corea/crystal-silence/,
1178,1178,Wizard of the Vibes,https://rateyourmusic.com/release/album/milt-jackson/wizard-of-the-vibes/,
1179,1179,Music of Another Present Era,https://rateyourmusic.com/release/album/oregon/music-of-another-present-era/,
1180,1180,Weather,https://rateyourmusic.com/release/album/neuma/weather/,
1181,1181,Journey to the One,https://rateyourmusic.com/release/album/pharoah-sanders/journey-to-the-one/,
1182,1182,Artlessly Falling,https://rateyourmusic.com/release/album/mary-halvorsons-code-girl/artlessly-falling/,
1183,1183,Tonight at Noon,https://rateyourmusic.com/release/album/charlie-mingus/tonight-at-noon/,
1184,1184,Osiris,https://rateyourmusic.com/release/album/zao/osiris-1/,
1185,1185,Jazz,https://rateyourmusic.com/release/album/ry-cooder/jazz/,
1186,1186,A Livingroom Hush,https://rateyourmusic.com/release/album/jaga-jazzist/a-livingroom-hush/,
1187,1187,Septober Energy,https://rateyourmusic.com/release/album/centipede/septober-energy/,
1188,1188,Ghost Rock,https://rateyourmusic.com/release/album/nomo/ghost-rock/,
1189,1189,Kool and the Gang,https://rateyourmusic.com/release/album/kool-and-the-gang/kool-and-the-gang/,
1190,1190,An Anxious Object,https://rateyourmusic.com/release/album/mouse-on-the-keys/an-anxious-object/,
1191,1191,Conversations With Myself,https://rateyourmusic.com/release/album/bill-evans/conversations-with-myself/,
1192,1192,Kenny Burrell & John Coltrane,https://rateyourmusic.com/release/album/kenny-burrell-john-coltrane/kenny-burrell-and-john-coltrane/,
1193,1193,An Angel Fell,https://rateyourmusic.com/release/album/idris-ackamoor-☥-the-pyramids/an-angel-fell/,
1194,1194,Nights of Ballads & Blues,https://rateyourmusic.com/release/album/mccoy-tyner/nights-of-ballads-and-blues/,
1195,1195,Everybody Loves the Sunshine,https://rateyourmusic.com/release/album/roy-ayers-ubiquity/everybody-loves-the-sunshine/,
1196,1196,White Rabbit,https://rateyourmusic.com/release/album/george-benson/white-rabbit/,
1197,1197,The Aura Will Prevail,https://rateyourmusic.com/release/album/george-duke/the-aura-will-prevail/,
1198,1198,Metal Fatigue,https://rateyourmusic.com/release/album/allan-holdsworth/metal-fatigue/,
1199,1199,Phase,https://rateyourmusic.com/release/album/mildlife/phase/,
1200,1200,New Jazz Conceptions,https://rateyourmusic.com/release/album/bill-evans/new-jazz-conceptions/,
1201,1201,African High Life,https://rateyourmusic.com/release/album/solomon_ilori_and_his_afro_drum_ensemble/african_high_life/,
1202,1202,West Coast Jazz,https://rateyourmusic.com/release/album/stan-getz/west-coast-jazz/,
1203,1203,Body,https://rateyourmusic.com/release/album/the-necks/body/,
1204,1204,Free Will,https://rateyourmusic.com/release/album/gil-scott-heron/free-will/,
1205,1205,The Cats,https://rateyourmusic.com/release/album/tommy-flanagan-john-coltrane-kenny-burrell-idrees-sulieman/the-cats/,
1206,1206,Downwind,https://rateyourmusic.com/release/album/pierre-moerlens-gong/downwind/,
1207,1207,Good News From Africa,https://rateyourmusic.com/release/album/dollar-brand-duo/good-news-from-africa/,
1208,1208,Summer Sessions Vol. 2,https://rateyourmusic.com/release/album/causa-sui/summer-sessions-vol-2/,
1209,1209,"Orgy in Rhythm, Volume 1",https://rateyourmusic.com/release/album/art-blakey/orgy-in-rhythm-volume-1/,
1210,1210,Native Dancer,https://rateyourmusic.com/release/album/wayne-shorter-featuring-milton-nascimento/native-dancer/,
1211,1211,Sivuca,https://rateyourmusic.com/release/album/sivuca/sivuca/,
1212,1212,Free Fall,https://rateyourmusic.com/release/album/jimmy-giuffre/free-fall/,
1213,1213,The Aristocrats,https://rateyourmusic.com/release/album/the-aristocrats/the-aristocrats/,
1214,1214,Tale Spinnin',https://rateyourmusic.com/release/album/weather-report/tale-spinnin/,
1215,1215,Man or Monkey,https://rateyourmusic.com/release/album/cassiber/man-or-monkey/,
1216,1216,I Can See Your House From Here,https://rateyourmusic.com/release/album/john-scofield-pat-metheny/i-can-see-your-house-from-here/,
1217,1217,人間 (Ningen),https://rateyourmusic.com/release/album/385/人間-ningen/,
1218,1218,II,https://rateyourmusic.com/release/album/innercity-ensemble/ii/,
1219,1219,浅川マキの世界 (Asakawa Maki no Sekai),https://rateyourmusic.com/release/album/浅川マキ/浅川マキの世界-asakawa-maki-no-sekai/,
1220,1220,BBNG2,https://rateyourmusic.com/release/album/badbadnotgood/bbng2/,
1221,1221,Light of Worlds,https://rateyourmusic.com/release/album/kool-and-the-gang/light-of-worlds/,
1222,1222,The Piano,https://rateyourmusic.com/release/album/herbie-hancock/the-piano/,
1223,1223,Dancing in Tomelilla,https://rateyourmusic.com/release/album/cool-quartet-with-lina-nyberg-featuring-eric-la-casa/dancing-in-tomelilla/,
1224,1224,Magická Džungl’a,https://rateyourmusic.com/release/album/zaaar/magicka-dzungl’a/,
1225,1225,Storm at Sunup,https://rateyourmusic.com/release/album/gino-vannelli/storm-at-sunup/,
1226,1226,Love Tattoo,https://rateyourmusic.com/release/album/imelda-may/love-tattoo/,
1227,1227,The Prisoner,https://rateyourmusic.com/release/album/herbie-hancock/the-prisoner/,
1228,1228,Mulligan Meets Monk,https://rateyourmusic.com/release/album/thelonious-monk-and-gerry-mulligan/mulligan-meets-monk/,
1229,1229,Dolores,https://rateyourmusic.com/release/album/bohren-and-der-club-of-gore/dolores/,
1230,1230,Fly or Die,https://rateyourmusic.com/release/album/jaimie-branch/fly-or-die/,
1231,1231,Azimuth,https://rateyourmusic.com/release/album/azymuth/azimuth/,
1232,1232,Mount Analogue,https://rateyourmusic.com/release/album/john-zorn/mount-analogue/,
1233,1233,Barzakh,https://rateyourmusic.com/release/album/anouar-brahem/barzakh-2/,
1234,1234,Coltrane Jazz,https://rateyourmusic.com/release/album/john-coltrane/coltrane-jazz/,
1235,1235,Hot,https://rateyourmusic.com/release/album/squirrel-nut-zippers/hot/,
1236,1236,XD: Experience Design,https://rateyourmusic.com/release/album/immortal-onion/xd-experience-design/,
1237,1237,Winelight,https://rateyourmusic.com/release/album/grover-washington-jr/winelight/,
1238,1238,Afternoon of a Georgia Faun,https://rateyourmusic.com/release/album/marion-brown/afternoon-of-a-georgia-faun/,
1239,1239,Stadium,https://rateyourmusic.com/release/album/eli-keszler/stadium/,
1240,1240,Speaking of Now,https://rateyourmusic.com/release/album/pat-metheny-group/speaking-of-now/,
1241,1241,The Omnichord Real Book,https://rateyourmusic.com/release/album/meshell-ndegeocello/the-omnichord-real-book/,
1242,1242,Spellbinder,https://rateyourmusic.com/release/album/gabor-szabo/spellbinder/,
1243,1243,Tacet,https://rateyourmusic.com/release/album/jean-guerin/tacet/,
1244,1244,Heavy Weather,https://rateyourmusic.com/release/album/weather-report/heavy-weather/,
1245,1245,Prelude,https://rateyourmusic.com/release/album/deodato/prelude/,
1246,1246,Dedalus,https://rateyourmusic.com/release/album/dedalus/dedalus/,
1247,1247,ኃይሉ መርጊያና የመሣረያ ቅንብሮቹ (Hailu Mergia & Ηis Classical Instrument),https://rateyourmusic.com/release/album/ኃይሉ-መርጊያ/ኃይሉ-መርጊያና-የመሣረያ-ቅንብሮቹ-hailu-mergia-and-ηis-classical-instrument/,
1248,1248,Black Light Syndrome,https://rateyourmusic.com/release/album/bozzio-levin-stevens/black-light-syndrome/,
1249,1249,Luna Surface,https://rateyourmusic.com/release/album/alan-silva-and-his-celestrial-communication-orchestra/luna-surface/,
1250,1250,GoGo Penguin,https://rateyourmusic.com/release/album/gogo-penguin/gogo-penguin/,
1251,1251,In the Spirit of Ntu,https://rateyourmusic.com/release/album/nduduzo-makhathini/in-the-spirit-of-ntu/,
1252,1252,Love Call,https://rateyourmusic.com/release/album/ornette-coleman/love-call/,
1253,1253,Buried Secrets,https://rateyourmusic.com/release/album/painkiller/buried-secrets/,
1254,1254,Illuminations,https://rateyourmusic.com/release/album/turiya-alice-coltrane-and-devadip-carlos-santana/illuminations/,
1255,1255,Spy vs. Spy,https://rateyourmusic.com/release/album/john-zorn/spy-vs-spy/,
1256,1256,"Jazz by Sun Ra, Vol. 1",https://rateyourmusic.com/release/album/sun-ra/jazz-by-sun-ra-vol-1/,
1257,1257,Gilgamesh,https://rateyourmusic.com/release/album/gilgamesh/gilgamesh/,
1258,1258,Deodato 2,https://rateyourmusic.com/release/album/deodato/deodato-2/,
1259,1259,Polyhymnia,https://rateyourmusic.com/release/album/yazz-ahmed/polyhymnia/,
1260,1260,blueblue,https://rateyourmusic.com/release/album/sam-gendel/blueblue/,
1261,1261,Turn This Mutha Out,https://rateyourmusic.com/release/album/idris-muhammad/turn-this-mutha-out/,
1262,1262,Keleketla!,https://rateyourmusic.com/release/album/keleketla/keleketla/,
1263,1263,My Way,https://rateyourmusic.com/release/album/frank-sinatra/my-way/,
1264,1264,Night of the Living Dregs,https://rateyourmusic.com/release/album/dixie-dregs/night-of-the-living-dregs-1/,
1265,1265,Wołanie o słońce nad światem,https://rateyourmusic.com/release/album/dzamble/wolanie-o-slonce-nad-swiatem/,
1266,1266,Something Cool,https://rateyourmusic.com/release/album/june-christy/something-cool/,
1267,1267,Repetitions (Letters to Krzysztof Komeda),https://rateyourmusic.com/release/album/eabs/repetitions-letters-to-krzysztof-komeda/,
1268,1268,Miłość,https://rateyourmusic.com/release/album/milosc/milosc/,
1269,1269,Swing Easy!,https://rateyourmusic.com/release/album/frank-sinatra/swing-easy/,
1270,1270,Madvillain Vol. 1,https://rateyourmusic.com/release/album/abstract-orchestra/madvillain-vol-1/,
1271,1271,Emergent,https://rateyourmusic.com/release/album/gordian-knot/emergent/,
1272,1272,Careless Love,https://rateyourmusic.com/release/album/madeleine-peyroux/careless-love/,
1273,1273,Who Sent You?,https://rateyourmusic.com/release/album/irreversible-entanglements/who-sent-you/,
1274,1274,Absencen,https://rateyourmusic.com/release/album/kammerflimmer-kollektief/absencen/,
1275,1275,Blacknuss,https://rateyourmusic.com/release/album/rahsaan-roland-kirk/blacknuss/,
1276,1276,Dis,https://rateyourmusic.com/release/album/jan-garbarek/dis/,
1277,1277,Translinear Light,https://rateyourmusic.com/release/album/alice-coltrane/translinear-light/,
1278,1278,Инструментальный ансамбль Фирюза,https://rateyourmusic.com/release/album/фирюза/инструментальный-ансамбль-фирюза/,
1279,1279,Obserwacje,https://rateyourmusic.com/release/album/non-violent-communication/obserwacje/,
1280,1280,Disappeared Behind the Sun,https://rateyourmusic.com/release/album/angles-9/disappeared-behind-the-sun/,
1281,1281,Music Is Rotted One Note,https://rateyourmusic.com/release/album/squarepusher/music-is-rotted-one-note/,
1282,1282,Afro-Harping,https://rateyourmusic.com/release/album/dorothy-ashby/afro-harping/,
1283,1283,Śmierć w miękkim futerku,https://rateyourmusic.com/release/album/niechec/smierc-w-miekkim-futerku-2/,
1284,1284,Big Ben,https://rateyourmusic.com/release/album/jorge-ben/big-ben/,
1285,1285,A Story of Mysterious Forest,https://rateyourmusic.com/release/album/ain-soph/a-story-of-mysterious-forest/,
1286,1286,Free Fall,https://rateyourmusic.com/release/album/dixie-dregs/free-fall/,
1287,1287,New York Is Now!,https://rateyourmusic.com/release/album/ornette-coleman/new-york-is-now/,
1288,1288,Optometry,https://rateyourmusic.com/release/album/dj-spooky-that-subliminal-kid/optometry/,
1289,1289,Atavachron,https://rateyourmusic.com/release/album/allan-holdsworth/atavachron/,
1290,1290,On the Track,https://rateyourmusic.com/release/album/leon-redbone/on-the-track/,
1291,1291,The Source,https://rateyourmusic.com/release/album/tony-allen/the-source/,
1292,1292,Breakin' Away,https://rateyourmusic.com/release/album/al-jarreau/breakin-away/,
1293,1293,Emily's D+Evolution,https://rateyourmusic.com/release/album/esperanza-spalding/emilys-d_evolution/,
1294,1294,The Perfect Release,https://rateyourmusic.com/release/album/annette-peacock/the-perfect-release/,
1295,1295,My Point of View,https://rateyourmusic.com/release/album/herbie-hancock/my-point-of-view/,
1296,1296,The Cherry Thing,https://rateyourmusic.com/release/album/neneh-cherry-the-thing/the-cherry-thing/,
1297,1297,Magic Spirit Quartet,https://rateyourmusic.com/release/album/majid-bekkas-goran-kajfes-jesper-nordenstrom-stefan-pasborg/magic-spirit-quartet/,
1298,1298,When Sun Comes Out,https://rateyourmusic.com/release/album/sun-ra-and-his-myth-science-arkestra/when-sun-comes-out/,
1299,1299,Sankofa,https://rateyourmusic.com/release/album/amaro-freitas/sankofa/,
1300,1300,Echo,https://rateyourmusic.com/release/album/dave-burrell/echo/,
1301,1301,Burnt Offering,https://rateyourmusic.com/release/album/the-budos-band/burnt-offering/,
1302,1302,Baboon Moon,https://rateyourmusic.com/release/album/nils-petter-molvaer/baboon-moon/,
1303,1303,Rejoice,https://rateyourmusic.com/release/album/tony-allen-hugh-masekela/rejoice/,
1304,1304,First Circle,https://rateyourmusic.com/release/album/pat-metheny-group/first-circle/,
1305,1305,Where?,https://rateyourmusic.com/release/album/ron-carter-with-eric-dolphy-mal-waldron/where/,
1306,1306,Three or Four Shades of Blues,https://rateyourmusic.com/release/album/charles-mingus/three-or-four-shades-of-blues/,
1307,1307,Roots,https://rateyourmusic.com/release/album/nucleus/roots/,
1308,1308,You Liked Me Five Minutes Ago,https://rateyourmusic.com/release/album/fire/you-liked-me-five-minutes-ago/,
1309,1309,Mulatu Steps Ahead,https://rateyourmusic.com/release/album/ሙላቱ-አስታጥቄ/mulatu-steps-ahead/,
1310,1310,In Movement,https://rateyourmusic.com/release/album/jack-dejohnette-ravi-coltrane-and-matthew-garrison/in-movement/,
1311,1311,Variables,https://rateyourmusic.com/release/album/alfa-mist/variables/,
1312,1312,The Dreamers,https://rateyourmusic.com/release/album/john-zorn/the-dreamers/,
1313,1313,Strangers in the Night,https://rateyourmusic.com/release/album/frank-sinatra/strangers-in-the-night/,
1314,1314,Hal Willner Presents Weird Nightmare: Meditations on Mingus,https://rateyourmusic.com/release/album/hal-willner/hal-willner-presents-weird-nightmare-meditations-on-mingus/,
1315,1315,Niemen vol. 1,https://rateyourmusic.com/release/album/czeslaw-niemen/niemen-vol-1/,
1316,1316,Ubiquity,https://rateyourmusic.com/release/album/roy-ayers/ubiquity/,
1317,1317,Memory Serves,https://rateyourmusic.com/release/album/material/memory-serves/,
1318,1318,East Coasting,https://rateyourmusic.com/release/album/charlie-mingus/east-coasting/,
1319,1319,We Out Here,https://rateyourmusic.com/release/album/various-artists/we-out-here/,
1320,1320,Igneo,https://rateyourmusic.com/release/album/zu/igneo/,
1321,1321,Level 42,https://rateyourmusic.com/release/album/level-42/level-42/,
1322,1322,A Muted Reality,https://rateyourmusic.com/release/album/angles/a-muted-reality/,
1323,1323,Black to the Future,https://rateyourmusic.com/release/album/sons-of-kemet/black-to-the-future/,
1324,1324,The New Breed,https://rateyourmusic.com/release/album/jeff-parker/the-new-breed/,
1325,1325,Destroy All Music,https://rateyourmusic.com/release/album/the-flying-luttenbachers/destroy-all-music/,
1326,1326,Have a Little Faith,https://rateyourmusic.com/release/album/bill-frisell/have-a-little-faith/,
1327,1327,Six Litanies for Heliogabalus,https://rateyourmusic.com/release/album/john-zorn/six-litanies-for-heliogabalus/,
1328,1328,Yamawarau (山笑う),https://rateyourmusic.com/release/album/fuubutsushi/yamawarau-山笑う/,
1329,1329,Luys i Luso,https://rateyourmusic.com/release/album/tigran-hamasyan/luys-i-luso/,
1330,1330,Petite afrique,https://rateyourmusic.com/release/album/somi/petite-afrique/,
1331,1331,Kwiatostan,https://rateyourmusic.com/release/album/bloto/kwiatostan/,
1332,1332,Apocalypse,https://rateyourmusic.com/release/album/mahavishnu-orchestra-with-the-london-symphony-orchestra-conducted-by-michael-tilson-thomas/apocalypse/,
1333,1333,The Sea,https://rateyourmusic.com/release/album/ketil-bjornstad-david-darling-jon-christensen-terje-rypdal/the-sea/,
1334,1334,Feeding the Machine,https://rateyourmusic.com/release/album/binker-and-moses/feeding-the-machine/,
1335,1335,The Other Side of Abbey Road,https://rateyourmusic.com/release/album/george-benson/the-other-side-of-abbey-road/,
1336,1336,Galaxies Like Grains of Sand,https://rateyourmusic.com/release/album/hampshire-and-foat/galaxies-like-grains-of-sand/,
1337,1337,Charlie Parker With Strings,https://rateyourmusic.com/release/album/charlie-parker/charlie-parker-with-strings-2/,
1338,1338,An Ancient Observer,https://rateyourmusic.com/release/album/tigran-hamasyan/an-ancient-observer/,
1339,1339,What a Wonderful World,https://rateyourmusic.com/release/album/louis-armstrong/what-a-wonderful-world/,
1340,1340,IAO: Music in Sacred Light,https://rateyourmusic.com/release/album/john-zorn/iao-music-in-sacred-light/,
1341,1341,Largo,https://rateyourmusic.com/release/album/brad-mehldau/largo/,
1342,1342,For Adolphe Sax,https://rateyourmusic.com/release/album/the-peter-brotzmann-trio/for-adolphe-sax/,
1343,1343,By the Sea... and Other Solitary Places,https://rateyourmusic.com/release/album/annabel__lee_/by_the_sea____and_other_solitary_places/,
1344,1344,Travel,https://rateyourmusic.com/release/album/the-necks/travel/,
1345,1345,Rain Forest,https://rateyourmusic.com/release/album/walter-wanderley/rain-forest/,
1346,1346,The Rainbow Children,https://rateyourmusic.com/release/album/prince/the-rainbow-children/,
1347,1347,Fascinoma,https://rateyourmusic.com/release/album/jon-hassell/fascinoma/,
1348,1348,Spaces,https://rateyourmusic.com/release/album/larry-coryell/spaces/,
1349,1349,Dodovoodoo,https://rateyourmusic.com/release/album/elephant9/dodovoodoo/,
1350,1350,Uneasy,https://rateyourmusic.com/release/album/vijay-iyer-linda-may-han-oh-tyshawn-sorey/uneasy/,
1351,1351,Spin,https://rateyourmusic.com/release/album/spin/spin/,
1352,1352,Angles Without Edges,https://rateyourmusic.com/release/album/yesterdays-new-quintet/angles-without-edges/,
1353,1353,Endless Planets,https://rateyourmusic.com/release/album/austin-peralta/endless-planets/,
