,title,type,link
201,Burning The Wind / Mean Mistreatin' Baby,Single,https://rateyourmusic.com/release/single/billy_wallace/burning_the_wind___mean_mistreatin_baby/
202,Heartbreak Hotel / I Was the One,Single,https://rateyourmusic.com/release/single/elvis-presley/heartbreak-hotel-i-was-the-one/
203,Baby You're Just Too Much! / Rock 'n' Roll Call,Single,https://rateyourmusic.com/release/single/louis-jordan/baby-youre-just-too-much-rock-n-roll-call/
204,Long Tall Sally / Slippin' and Slidin' (Peepin' and Hidin'),Single,https://rateyourmusic.com/release/single/little-richard/long-tall-sally-slippin-and-slidin-peepin-and-hidin/
205,Bop / Go Crazy Man,Single,https://rateyourmusic.com/release/single/bill-woods/bop-go-crazy-man/
206,Corrine Corrina / Boogie Woogie Country Girl,Single,https://rateyourmusic.com/release/single/joe-turner/corrine-corrina-boogie-woogie-country-girl/
207,"Honky-Tonk Man / I'm Ready, If You're Willing",Single,https://rateyourmusic.com/release/single/johnny-horton/honky-tonk-man-im-ready-if-youre-willing/
208,Trying to Get to You / Shiver My Timbers,Single,https://rateyourmusic.com/release/single/anita-tucker/trying-to-get-to-you-shiver-my-timbers/
209,My First Real Love / Believe in Me (Credimi),Single,https://rateyourmusic.com/release/single/connie-francis/my-first-real-love-believe-in-me-credimi/
210,Rock and Rollin' With Fats Domino,Compilation,https://rateyourmusic.com/release/comp/fats-domino/rock-and-rollin-with-fats-domino/
211,Blue Suede Shoes / Let 'Er Roll,Single,https://rateyourmusic.com/release/single/sid-king-and-the-five-strings/blue-suede-shoes-let-er-roll/
212,Blue Suede Shoes / Mumbles Blues,Single,https://rateyourmusic.com/release/single/boyd-bennett-and-his-rockets/blue-suede-shoes-mumbles-blues/
213,Elvis Presley,Album,https://rateyourmusic.com/release/album/elvis-presley/elvis-presley/
214,I've Got a Woman / Rockin' Daddy,Single,https://rateyourmusic.com/release/single/eddie-bond-and-the-stompers/ive-got-a-woman-rockin-daddy/
215,Trying to Get to You / Ooby Dooby,Single,https://rateyourmusic.com/release/single/the-teen-kings/trying-to-get-to-you-ooby-dooby/
216,Elvis Presley,EP,https://rateyourmusic.com/release/ep/elvis-presley/elvis-presley-2/
217,The Saints Rock 'n Roll / R-O-C-K,Single,https://rateyourmusic.com/release/single/bill-haley-and-his-comets/the-saints-rock-n-roll-r-o-c-k/
218,Long Tall Sally / Mr. Teardrop,Single,https://rateyourmusic.com/release/single/marty-robbins/long-tall-sally-mr-teardrop/
219,Blue Suede Shoes / Luscious,Single,https://rateyourmusic.com/release/single/roy-hall/blue-suede-shoes-luscious/
220,Gonna Romp and Stomp / Bad Girl,Single,https://rateyourmusic.com/release/single/slim-rhodes/gonna-romp-and-stomp-bad-girl/
221,Rock 'n' Roll Ruby / I'd Rather Be Safe Than Sorry,Single,https://rateyourmusic.com/release/single/warren-smith/rock-n-roll-ruby-id-rather-be-safe-than-sorry/
222,Rock It / How Come It,Single,https://rateyourmusic.com/release/single/thumper-jones/rock-it-how-come-it/
223,Slow Down / A Fool for Lovin' You,Single,https://rateyourmusic.com/release/single/jack_earls/slow_down___a_fool_for_lovin_you/
224,I Dreamt I Dwelt in Heaven / She's the Most,Single,https://rateyourmusic.com/release/single/the_five_keys/i_dreamt_i_dwelt_in_heaven___shes_the_most/
225,Honey Love / Please Don't Leave Me,Single,https://rateyourmusic.com/release/single/the_four_lovers/honey_love___please_dont_leave_me/
226,"Will You, Willyum / Drugstore Rock and Roll",Single,https://rateyourmusic.com/release/single/janis-martin/will-you-willyum-drugstore-rock-and-roll/
227,"Blue Days, Black Nights / Love Me",Single,https://rateyourmusic.com/release/single/buddy-holly/blue-days-black-nights-love-me/
228,Heartbreak Hotel,EP,https://rateyourmusic.com/release/ep/elvis-presley/heartbreak-hotel/
229,Hot and Cold / Mr. Blues,Single,https://rateyourmusic.com/release/single/marvin-rainwater/hot-and-cold-mr-blues/
230,Roll Over Beethoven / Drifting Heart,Single,https://rateyourmusic.com/release/single/chuck-berry-and-his-combo/roll-over-beethoven-drifting-heart/
231,Ooby Dooby / Go! Go! Go!,Single,https://rateyourmusic.com/release/single/roy-orbison-and-teen-kings/ooby-dooby-go-go-go/
232,Trouble Bound / Rock With Me Baby,Single,https://rateyourmusic.com/release/single/billy-riley/trouble-bound-rock-with-me-baby/
233,"Corrine, Corrina / It's the Same Old Story",Single,https://rateyourmusic.com/release/single/joe-turner/corrine-corrina-its-the-same-old-story/
234,Tired and Sleepy / Fool's Paradise,Single,https://rateyourmusic.com/release/single/cochran_brothers/tired_and_sleepy___fools_paradise/
235,The Fool / Lonesome for a Letter,Single,https://rateyourmusic.com/release/single/sanford-clark/the-fool-lonesome-for-a-letter/
236,Transfusion / Dig,Single,https://rateyourmusic.com/release/single/nervous-norvus/transfusion-dig/
237,Oo-O-O-O-! Anything Goes / Go on and Talk Your Head Off,Single,https://rateyourmusic.com/release/single/lucky-joe-almond/oo-o-o-o-anything-goes-go-on-and-talk-your-head-off/
238,Shortnin' Bread Rock / Tears of Joy,Single,https://rateyourmusic.com/release/single/etta-james/shortnin-bread-rock-tears-of-joy/
239,Roll Over Beethoven / A Teenager Sings the Blues,Single,https://rateyourmusic.com/release/single/helene_dixon/roll_over_beethoven___a_teenager_sings_the_blues/
240,"Handcuffed Heart / Hop, Skip and Jump",Single,https://rateyourmusic.com/release/single/anita-tucker/handcuffed-heart-hop-skip-and-jump/
241,Cherokee Dance / Unitar Rock,Single,https://rateyourmusic.com/release/single/willie-joe/cherokee-dance-unitar-rock/
242,Rock 'n' Roll Dance / Country Boy Rock,Single,https://rateyourmusic.com/release/single/lloyd-price/rock-n-roll-dance-country-boy-rock/
243,The Rockaway Rock / Make Him Behave,Single,https://rateyourmusic.com/release/single/the-collins-kids/the-rockaway-rock-make-him-behave/
244,"Draggin' / Mobile, Alabama",Single,https://rateyourmusic.com/release/single/curtis-gordon/draggin-mobile-alabama/
245,Be-Bop-a-Lula / Woman Love,Single,https://rateyourmusic.com/release/single/gene-vincent-and-his-blue-caps/be-bop-a-lula-woman-love/
246,If I Had Me a Woman / Just So You Call Me,Single,https://rateyourmusic.com/release/single/mac-curtis/if-i-had-me-a-woman-just-so-you-call-me/
247,"I Want You, I Need You, I Love You / My Baby Left Me",Single,https://rateyourmusic.com/release/single/elvis-presley/i-want-you-i-need-you-i-love-you-my-baby-left-me/
248,I Walk the Line / Get Rhythm,Single,https://rateyourmusic.com/release/single/johnny-cash-and-tennessee-two/i-walk-the-line-get-rhythm/
249,Duck Tail / Sixteen Chicks,Single,https://rateyourmusic.com/release/single/joe-clay/duck-tail-sixteen-chicks/
250,Rock n' Roll Ruby / Trying to Get to You,Single,https://rateyourmusic.com/release/single/johnny_carroll_and_his_hot_rocks/rock_n_roll_ruby___trying_to_get_to_you/
251,Pink Cadillac / Some Like It Hot,Single,https://rateyourmusic.com/release/single/sammy_masters/pink_cadillac___some_like_it_hot/
252,It's Music She Says / Sick and Tired,Single,https://rateyourmusic.com/release/single/lucky_wray/its_music_she_says___sick_and_tired/
253,Tear It Up / You're Undecided,Single,https://rateyourmusic.com/release/single/johnny-burnette-and-the-rock-‘n-roll-trio/tear-it-up-youre-undecided/
254,"Rockin', Rollin' Stone / I Wanna Go South",Single,https://rateyourmusic.com/release/single/andy-starr/rockin-rollin-stone-i-wanna-go-south/
255,Ooby-Dooby / One More Year to Go,Single,https://rateyourmusic.com/release/single/janis-martin/ooby-dooby-one-more-year-to-go/
256,See You Soon Baboon / Four Letter Word,Single,https://rateyourmusic.com/release/single/dale_hawkins/see_you_soon_baboon___four_letter_word/
257,Tennessee Rock n' Roll / I Don't Owe You Nothing,Single,https://rateyourmusic.com/release/single/bobby-helms/tennessee-rock-n-roll-i-dont-owe-you-nothing/
258,Bop Cat Bop / Muki-Ruki,Single,https://rateyourmusic.com/release/single/simon_crum/bop_cat_bop___muki_ruki/
259,Rock Around the Clock,EP,https://rateyourmusic.com/release/ep/bill-haley-and-his-comets/rock-around-the-clock/
260,Rhythm and Blues With Chuck Berry,EP,https://rateyourmusic.com/release/ep/chuck-berry/rhythm-and-blues-with-chuck-berry/
261,Rhythm and Blues With Bo Diddley,EP,https://rateyourmusic.com/release/ep/bo-diddley/rhythm-and-blues-with-bo-diddley/
262,Rip It Up / Ready Teddy,Single,https://rateyourmusic.com/release/single/little-richard/rip-it-up-ready-teddy/
263,"Corrine, Corrina / Wild Wild Women",Single,https://rateyourmusic.com/release/single/johnny_carroll_and_his_hot_rocks/corrine__corrina___wild_wild_women/
264,Hot Dog Buddy Buddy / Rockin' Through the Rye,Single,https://rateyourmusic.com/release/single/bill-haley-and-his-comets/hot-dog-buddy-buddy-rockin-through-the-rye/
265,It's Heaven / Everybody's Rockin',Single,https://rateyourmusic.com/release/single/werly-fairburn/its-heaven-everybodys-rockin/
266,Pink and Black / Little Red Wagon,Single,https://rateyourmusic.com/release/single/sonny_fisher/pink_and_black___little_red_wagon/
267,"Flip, Flop Mama / Slip, Slip, Slippin'-In",Single,https://rateyourmusic.com/release/single/eddie-bond/flip-flop-mama-slip-slip-slippin-in/
268,Respectfully Miss Brooks / You Don't Owe Me a Thing,Single,https://rateyourmusic.com/release/single/marty-robbins/respectfully-miss-brooks-you-dont-owe-me-a-thing/
269,Boppin' the Blues / All Mama's Children,Single,https://rateyourmusic.com/release/single/carl-perkins/boppin-the-blues-all-mamas-children/
270,Let's Get Acquainted / Common Sense,Single,https://rateyourmusic.com/release/single/ray-stanley/lets-get-acquainted-common-sense/
271,Get With It / Tongue-Tied Jill,Single,https://rateyourmusic.com/release/single/charlie-feathers-with-jody-and-jerry/get-with-it-tongue-tied-jill/
272,You Oughta See Grandma Rock / Heart-Breakin' Mama,Single,https://rateyourmusic.com/release/single/skeets_mcdonald/you_oughta_see_grandma_rock___heart_breakin_mama/
273,Stutterin' Papa / Watchin' the 7:10 Roll By,Single,https://rateyourmusic.com/release/single/buck_griffin/stutterin_papa___watchin_the_7_10_roll_by/
274,"Lipstick, Powder and Paint / Rock a While",Single,https://rateyourmusic.com/release/single/joe-turner/lipstick-powder-and-paint-rock-a-while/
275,Who Do You Love? / I'm Bad,Single,https://rateyourmusic.com/release/single/bo-diddley/who-do-you-love-im-bad/
276,Heartbreak Hotel / Rock Island Line,Single,https://rateyourmusic.com/release/single/stan_freberg/heartbreak_hotel___rock_island_line/
277,"Honey, Honey / Let Not Temptation (Lead You Away)",Single,https://rateyourmusic.com/release/single/dottie_jones/honey__honey___let_not_temptation__lead_you_away_/
278,Let's Rock,EP,https://rateyourmusic.com/release/ep/bill-haley-and-his-comets/lets-rock/
279,I'm a One Woman Man / I Don't Like I Did,Single,https://rateyourmusic.com/release/single/johnny-horton/im-a-one-woman-man-i-dont-like-i-did/
280,Don't Be Cruel / Hound Dog,Single,https://rateyourmusic.com/release/single/elvis-presley/dont-be-cruel-hound-dog/
281,"My Baby Done Left Me / Somehow, Someway, Someday",Single,https://rateyourmusic.com/release/single/the_farmer_boys/my_baby_done_left_me___somehow__someway__someday/
282,Sixteen Tons Rock and Roll / My Gal Dottie,Single,https://rateyourmusic.com/release/single/jimmy-murphy/sixteen-tons-rock-and-roll-my-gal-dottie/
283,Get on the Right Track / Cracker Jack,Single,https://rateyourmusic.com/release/single/joe-clay/get-on-the-right-track-cracker-jack/
284,I Gotta Know / Half as Good a Girl,Single,https://rateyourmusic.com/release/single/wanda-jackson/i-gotta-know-half-as-good-a-girl/
285,Shadow My Baby / Feeling No Pain,Single,https://rateyourmusic.com/release/single/glenn-barber/shadow-my-baby-feeling-no-pain/
286,Granddaddy’s Rockin’ / Half Hearted Love,Single,https://rateyourmusic.com/release/single/mac-curtis/granddaddy’s-rockin’-half-hearted-love/
287,Rip It Up / Teenager's Mother (Are You Right?),Single,https://rateyourmusic.com/release/single/bill-haley-and-his-comets/rip-it-up-teenagers-mother-are-you-right/
288,Skinny Jim / Half Loved,Single,https://rateyourmusic.com/release/single/eddie-cochran/skinny-jim-half-loved/
289,Ape Call / Wild Dogs of Kentucky,Single,https://rateyourmusic.com/release/single/nervous-norvus/ape-call-wild-dogs-of-kentucky/
290,Too Much Monkey Business / Brown Eyed Handsome Man,Single,https://rateyourmusic.com/release/single/chuck-berry-and-his-combo/too-much-monkey-business-brown-eyed-handsome-man/
291,Ten Cats Down / Finders Keepers,Single,https://rateyourmusic.com/release/single/the_miller_sisters/ten_cats_down___finders_keepers/
292,"Chicken Shack / Juice, Juice, Juice",Single,https://rateyourmusic.com/release/single/amos-milburn/chicken-shack-juice-juice-juice/
293,Sugar Sweet / Hasta Luego,Single,https://rateyourmusic.com/release/single/david-houston/sugar-sweet-hasta-luego/
294,No Good Lover / Walkin' in the Rain,Single,https://rateyourmusic.com/release/single/mickey-and-sylvia/no-good-lover-walkin-in-the-rain/
295,Race With the Devil / Gonna Back Up Baby,Single,https://rateyourmusic.com/release/single/gene-vincent/race-with-the-devil-gonna-back-up-baby/
296,Rockin' With My Baby / It's Me Baby,Single,https://rateyourmusic.com/release/single/malcolm_yelvington/rockin_with_my_baby___its_me_baby/
297,Red Headed Woman / We Wanna Boogie,Single,https://rateyourmusic.com/release/single/sonny-burgess/red-headed-woman-we-wanna-boogie/
298,Oh Baby Babe / Midnight Train,Single,https://rateyourmusic.com/release/single/the-johnny-burnette-trio/oh-baby-babe-midnight-train/
299,Rock 'n' Roll Stage Show,Album,https://rateyourmusic.com/release/album/bill-haley-and-his-comets/rock-n-roll-stage-show/
300,The Real Elvis,EP,https://rateyourmusic.com/release/ep/elvis-presley/the-real-elvis/
301,I'm in My Teens / They're Still in Love,Single,https://rateyourmusic.com/release/single/the-collins-kids/im-in-my-teens-theyre-still-in-love/
302,Bluejean Bop!,Album,https://rateyourmusic.com/release/album/gene-vincent-and-his-blue-caps/bluejean-bop/
303,"Hot Rock / Crazy, Crazy Lovin'",Single,https://rateyourmusic.com/release/single/johnny-carroll-and-his-hot-rocks/hot-rock-crazy-crazy-lovin/
304,Rock'n Roll'n Robbins: Marty Robbins Sings,Album,https://rateyourmusic.com/release/album/marty-robbins/rockn-rolln-robbins-marty-robbins-sings/
305,Hot Dog / Rhythm and Booze,Single,https://rateyourmusic.com/release/single/corky-jones/hot-dog-rhythm-and-booze/
306,Juke Box Rock and Roll / It's You Darling It's You,Single,https://rateyourmusic.com/release/single/the_marigolds_f1/juke_box_rock_and_roll___its_you_darling_its_you/
307,"Hit, Git and Split / Don't Happen No More",Single,https://rateyourmusic.com/release/single/young-jessie/hit-git-and-split-dont-happen-no-more/
308,My Boy Elvis / Little Bit,Single,https://rateyourmusic.com/release/single/janis-martin/my-boy-elvis-little-bit/
309,Tough Lover / What Fools We Mortals Be,Single,https://rateyourmusic.com/release/single/etta-james/tough-lover-what-fools-we-mortals-be/
310,"I'm Glad, Glad / Forgive Me, Clawdy",Single,https://rateyourmusic.com/release/single/lloyd-price/im-glad-glad-forgive-me-clawdy/
311,Black Jack David / Ubangi Stomp,Single,https://rateyourmusic.com/release/single/warren_smith/black_jack_david___ubangi_stomp/
312,"Dixie Fried / I'm Sorry, I'm Not Sorry",Single,https://rateyourmusic.com/release/single/carl-perkins/dixie-fried-im-sorry-im-not-sorry/
313,Blue Suede Shoes / Tutti Frutti,Single,https://rateyourmusic.com/release/single/elvis-presley/blue-suede-shoes-tutti-frutti/
314,I Got a Woman / I'm Counting on You,Single,https://rateyourmusic.com/release/single/elvis-presley/i-got-a-woman-im-counting-on-you/
315,Tryin' to Get to You / I Love You Because,Single,https://rateyourmusic.com/release/single/elvis-presley/tryin-to-get-to-you-i-love-you-because/
316,Money Honey / One Sided Love Affair,Single,https://rateyourmusic.com/release/single/elvis-presley/money-honey-one-sided-love-affair/
317,"Shake, Rattle and Roll / Lawdy, Miss Clawdy",Single,https://rateyourmusic.com/release/single/elvis-presley/shake-rattle-and-roll-lawdy-miss-clawdy/
318,Teenage Boogie / I'm Really Glad You Hurt Me,Single,https://rateyourmusic.com/release/single/webb_pierce/teenage_boogie___im_really_glad_you_hurt_me/
319,Elvis Presley,EP,https://rateyourmusic.com/release/ep/elvis-presley/elvis-presley/
320,There Ain't Nothin' Happenin' to Me / Another Love Has Ended,Single,https://rateyourmusic.com/release/single/cliff_crofford/there_aint_nothin_happenin_to_me___another_love_has_ended/
321,Sweet Rockin' Baby / Rock-Ola Ruby,Single,https://rateyourmusic.com/release/single/sonny-west/sweet-rockin-baby-rock-ola-ruby/
322,"Go Cat, Go / A Good Woman's Leavin'",Single,https://rateyourmusic.com/release/single/bill_flagg/go_cat__go___a_good_womans_leavin/
